"V1";"V2"
"What will Trump's 538 job approval index be for Nov. 12?";"Trump 538 approval on 11/12?"
"What will Trump's 538 job approval index be for Nov. 12?";"Trump 538 approval on 11/12?"
"What will Trump's 538 job approval index be for Nov. 12?";"Trump 538 approval on 11/12?"
"What will Trump's 538 job approval index be for Nov. 12?";"Trump 538 approval on 11/12?"
"Will Jeff Sessions be Attorney General at year-end?";"Will Sessions be AG at year-end?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""fraud"" noon 11/6 - noon 11/13?";"Trump ""fraud"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""blue wave"" noon 11/6 - noon 11/13?";"Trump ""blue wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many @realDonaldTrump tweets mention ""red wave"" noon 11/6 - noon 11/13?";"Trump ""red wave"" tweets 11/6-11/13?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"How many tweets will @realDonaldTrump post from noon Nov. 7 to noon Nov. 14?";"@realDonaldTrump tweets 11/7 - 11/14?"
"Will Trump's Rasmussen approval be 48% or higher on Nov. 14?";"Trump's Rasmussen at 48+ on 11/14?"
"Will a Cabinet member be impeached in 2019?";"Cabinet member impeached in 2019?"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"Who will be next Senate-confirmed Attorney General?";"Next Attorney General"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"How many tweets will @whitehouse post from noon Nov. 8 to noon Nov. 15?";"@whitehouse tweets 11/8 - 11/15?"
"Will Ryan Zinke be Secretary of the Interior at the end of the year?";"Will Zinke be Interior Sec. on 12/31?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"Which of these 14 members of Trump’s Cabinet will leave next?";"Next WH Cabinet member to leave?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Arizona Senate race?";"AZ Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"What will the margin be in the 2018 Florida Senate race?";"FL Senate margin?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @vp post from noon Nov. 9 to noon Nov. 16?";"@vp tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"How many tweets will @potus post from noon Nov. 9 to noon Nov. 16?";"@potus tweets noon 11/9 - noon 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"What will Trump's RCP average job approval be at end of day Nov. 16?";"Trump RCP avg. approval 11/16?"
"Will Matthew Whitaker be impeached by the end of 2019?";"Whitaker impeached by end of 2019?"
"Will the Senate pass Special Counsel Independence & Integrity Act in 2018?";"Senate pass Special Counsel Act in 2018?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"What will Trump's 538 job approval index be for Nov. 19?";"Trump 538 approval on 11/19?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"How many Democrats will vote against Pelosi as speaker?";"Dem votes against Pelosi as speaker?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"What will the nationwide popular vote margin be for 2018 House elections?";"2018 total House popular vote margin?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"How many @realDonaldTrump tweets mention ""Florida"" noon 11/13 - noon 11/20?";"Trump ""Florida"" tweets 11/13-11/20?"
"Who will be appointed to replace Jon Kyl in the Senate by the end of 2019?";"Who will replace Kyl in the Senate?"
"Who will be appointed to replace Jon Kyl in the Senate by the end of 2019?";"Who will replace Kyl in the Senate?"
"Who will be appointed to replace Jon Kyl in the Senate by the end of 2019?";"Who will replace Kyl in the Senate?"
